bs\s a 13 
bs\s c 11 
bs\s d 36 
bs\s e 19 
bs\s l 10 
bs\s p 17 
bs\s s 13 
bs, \s 18 
bs. \s 11 
bsb o 23 
bsc u 24 
bse n 128 
bse r 275 
bse s 11 
bsi d 27 
bsi s 46 
bso l 81 
bso n 31 
bso r 35 
bst a 91 
bst e 30 
bst i 45 
bst r 47 
bsu r 11 
bte n 249 
bti e 173 
bti l 12 
bti n 41 
btt \s 10 
bu\s d 23 
bu\s à 11 
bu, \s 11 
bua \s 17 
bua n 12 
bub b 12 
buc a 26 
buc h 55 
buc k 78 
bud \s 11 
bud a 17 
bud d 16 
bud g 83 
bue \s 65 
bue n 62 
bue r 37 
buf f 54 
bug a 23 
bug e 15 
bug s 17 
bui l 31 
bui s 22 
bul \s 12 
bul a 70 
bul e 70 
bul g 40 
bul l 191 
bum \s 489 
bum , 43 
bum . 22 
bum s 126 
bun \s 17 
bun a 84 
bun d 30 
bun e 32 
bun g 23 
bun k 11 
bun n 10 
bun t 11 
bur \s 10 
bur a 49 
bur e 198 
bur g 230 
bur i 21 
bur k 28 
bur n 76 
bur o 12 
bur r 14 
bur s 13 
bur t 23 
bur y 69 
bus \s 231 
bus ) 10 
bus , 10 
bus . 20 
bus c 26 
bus e 11 
bus h 60 
bus i 41 
bus s 35 
bus t 90 
but \s 760 
but , 22 
but . 10 
but a 43 
but e 169 
but h 14 
but i 275 
but l 12 
but o 10 
but s 255 
but t 48 
but é 38 
buz a 13 
bué \s 94 
bué e 42 
bué s 18 
bve n 27 
bvr e 12 
by\s ( 12 
by\s a 14 
by\s b 10 
by\s c 18 
by\s d 38 
by\s e 19 
by\s f 15 
by\s h 17 
by\s j 10 
by\s l 22 
by\s m 13 
by\s r 11 
by\s s 17 
by\s t 10 
by\s à 80 
by, \s 29 
by. \s 12 
byd o 10 
bye \s 23 
bye n 14 
byl o 36 
byz a 55 
bâl e 33 
bât a 16 
bât i 297 
bât o 27 
bèn e 10 
bèr e 55 
bé\s a 14 
bé\s d 38 
bé\s e 14 
bé\s j 11 
bé\s m 10 
bé\s p 18 
bé\s s 47 
bé, \s 11 
béa r 23 
béa t 33 
béb é 33 
béc h 12 
béc o 99 
bée \s 21 
bée s 21 
bég u 13 
béi r 11 
béi s 36 
bél a 19 
bél i 49 
bél o 11 
bén i 40 
bén é 223 
bér a 353 
bér e 29 
bér i 53 
bér o 16 
bér y 15 
bér é 58 
bés \s 15 
bét a 61 
bét i 26 
bét o 28 
béz i 12 
bêt e 20 
bûc h 12 
bœu f 17 
c\s( \s 11 
c\s( 1 25 
c\s( a 12 
c\s( c 23 
c\s( d 10 
c\s( l 14 
c\s( m 11 
c\s( s 11 
c\s( t 11 
c\s, \s 12 
c\s- \s 46 
c\s. \s 32 
c\s1 \s 11 
c\s1 4 10 
c\s1 8 12 
c\s1 9 133 
c\s2 \s 14 
c\s2 0 44 
c\s5 \s 11 
c\s: \s 80 
c\s; \s 14 
c\s= \s 10 
c\sa \s 27 
c\sa c 16 
c\sa d 32 
c\sa g 10 
c\sa i 10 
c\sa l 53 
c\sa m 19 
c\sa n 75 
c\sa p 20 
c\sa r 21 
c\sa s 25 
c\sa u 90 
c\sa v 36 
c\sa w 12 
c\sb a 72 
c\sb e 64 
c\sb i 29 
c\sb o 31 
c\sb r 39 
c\sb u 11 
c\sc a 63 
c\sc e 119 
c\sc h 66 
c\sc i 23 
c\sc l 28 
c\sc o 144 
c\sc r 14 
c\sd ' 142 
c\sd a 84 
c\sd e 896 
c\sd i 66 
c\sd o 34 
c\sd u 75 
c\sd é 34 
c\sd ’ 17 
c\se l 23 
c\se m 13 
c\se n 142 
c\se r 11 
c\se s 92 
c\se t 185 
c\se u 18 
c\sf a 30 
c\sf e 21 
c\sf i 20 
c\sf l 17 
c\sf o 30 
c\sf r 55 
c\sf u 17 
c\sg a 22 
c\sg e 21 
c\sg i 18 
c\sg o 13 
c\sg r 26 
c\sg u 20 
c\sg é 10 
c\sh a 19 
c\sh e 29 
c\sh i 13 
c\sh o 16 
c\si i 18 
c\si n 48 
c\si s 11 
c\sj a 27 
c\sj e 43 
c\sj o 40 
c\sj u 22 
c\sk a 23 
c\sl ' 363 
c\sl a 535 
c\sl e 1132 
c\sl i 41 
c\sl o 37 
c\sl u 73 
c\sl ’ 65 
c\sm a 103 
c\sm e 28 
c\sm i 49 
c\sm o 51 
c\sm u 12 
c\sm é 12 
c\sn a 76 
c\sn e 27 
c\sn i 15 
c\sn o 45 
c\so c 10 
c\so f 10 
c\so l 11 
c\so r 19 
c\so s 13 
c\so u 42 
c\sp a 122 
c\sp e 35 
c\sp h 15 
c\sp i 25 
c\sp l 57 
c\sp o 80 
c\sp r 54 
c\sp u 13 
c\sq u 127 
c\sr a 31 
c\sr e 63 
c\sr i 21 
c\sr o 47 
c\sr é 23 
c\ss ' 11 
c\ss a 131 
c\ss c 28 
c\ss e 153 
c\ss h 12 
c\ss i 31 
c\ss o 204 
c\ss p 10 
c\ss t 33 
c\ss u 96 
c\st a 25 
c\st e 22 
c\st h 36 
c\st i 16 
c\st o 71 
c\st r 48 
c\su n 641 
c\sv a 19 
c\sv e 11 
c\sv i 33 
c\sv o 13 
c\sw i 13 
c\s« \s 16 
c\s» \s 25 
c\sà \s 105 
c\sé t 26 
c\sê t 13 
c'e s 1204 
c'é t 103 
c)\s a 10 
c)\s e 28 
c)\s l 12 
c), \s 39 
c). \s 37 
c,\s 1 32 
c,\s 2 11 
c,\s a 39 
c,\s b 11 
c,\s c 67 
c,\s d 72 
c,\s e 50 
c,\s f 17 
c,\s g 10 
c,\s i 25 
c,\s l 78 
c,\s m 32 
c,\s n 26 
c,\s p 57 
c,\s q 19 
c,\s r 16 
c,\s s 48 
c,\s t 24 
c,\s u 16 
c,\s v 23 
c,\s à 10 
c-e n 17 
c-l a 17 
c-m a 12 
c-s u 10 
c.\s ( 16 
c.\s 1 12 
c.\s 2 17 
c.\s : 13 
c.\s ; 14 
c.\s a 45 
c.\s b 12 
c.\s c 42 
c.\s d 53 
c.\s e 48 
c.\s f 10 
c.\s i 40 
c.\s j 31 
c.\s l 104 
c.\s m 30 
c.\s n 14 
c.\s p 48 
c.\s s 42 
c.\s t 14 
c.\s u 12 
c.\s v 10 
c.\s w 10 
c.\s à 11 
c.) \s 63 
c.) , 16 
c.) . 26 
c., \s 59 
c.. . 28 
c1) \s 10 
ca\s ( 43 
ca\s 1 40 
ca\s 2 15 
ca\s : 19 
ca\s a 41 
ca\s b 17 
ca\s c 29 
ca\s d 71 
ca\s e 52 
ca\s f 16 
ca\s l 26 
ca\s m 24 
ca\s p 25 
ca\s r 28 
ca\s s 53 
ca\s t 23 
ca\s v 10 
ca) \s 24 
ca, \s 163 
ca. \s 45 
caa \s 18 
caa n 17 
cab a 64 
cab e 26 
cab i 98 
cab l 42 
cab o 13 
cab r 23 
cab u 29 
cac a 19 
cac e 77 
cac h 117 
cac i 44 
cad a 39 
cad e 219 
cad i 82 
cad o 26 
cad r 313 
cad é 208 
cae n 75 
caf f 13 
caf é 45 
cag e 65 
cag n 17 
cag o 132 
cah i 55 
cah u 14 
cai l 49 
cai n 1299 
cai r 157 
cai s 68 
cal \s 389 
cal , 46 
cal . 23 
cal a 205 
cal c 169 
cal d 42 
cal e 653 
cal g 15 
cal i 565 
cal l 103 
cal m 51 
cal o 41 
cal s 10 
cal v 96 
cal y 22 
cal á 15 
cal é 29 
cam \s 20 
cam a 67 
cam b 122 
cam d 10 
cam e 108 
cam i 109 
cam o 15 
cam p 604 
cam u 11 
cam é 50 
can \s 247 
can ' 12 
can , 13 
can a 740 
can c 117 
can d 296 
can e 68 
can i 221 
can n 97 
can o 163 
can s 23 
can t 512 
can u 36 
can y 21 
cao \s 49 
cao u 13 
cap \s 66 
cap - 38 
cap . 14 
cap a 254 
cap e 56 
cap i 562 
cap o 58 
cap p 17 
cap r 34 
cap s 18 
cap t 199 
cap u 27 
cap é 34 
car \s 474 
car , 21 
car . 23 
car a 573 
car b 143 
car c 38 
car d 347 
car e 100 
car g 28 
car i 137 
car l 283 
car m 60 
car n 183 
car o 143 
car p 65 
car r 753 
car s 51 
car t 561 
car v 18 
car y 18 
car é 13 
cas \s 435 
cas , 53 
cas . 15 
cas a 103 
cas c 35 
cas e 87 
cas h 12 
cas i 240 
cas p 12 
cas q 30 
cas s 226 
cas t 380 
cat \s 157 
cat , 16 
cat . 18 
cat a 211 
cat c 48 
cat e 123 
cat h 451 
cat i 1780 
cat o 43 
cat r 19 
cat s 64 
cat t 23 
cat u 32 
cat é 165 
cau c 38 
cau d 19 
cau l 52 
cau s 344 
cau t 49 
cau v 12 
cau x 159 
cav a 133 
cav e 74 
cav i 26 
cav o 18 
cay e 18 
cay l 12 
caï m 16 
cbs \s 13 
cca \s 33 
cca , 10 
cca b 18 
cca l 28 
cca n 13 
cca r 57 
cca s 203 
ccd \s 10 
cce n 42 
cce p 176 
cce r 52 
cce s 331 
cch i 86 
cch u 10 
cci \s 24 
cci , 13 
cci a 10 
cci d 348 
cci n 28 
cci o 40 
cci t 56 
ccl a 11 
ccl e 12 
ccl é 27 
cco \s 25 
cco l 36 
cco m 297 
cco r 333 
cco s 10 
cco u 45 
ccr o 68 
ccr u 20 
ccr é 14 
ccu e 202 
ccu l 30 
ccu m 36 
ccu p 422 
ccu r 28 
ccu s 138 
ccy x 13 
ccè d 74 
ccè s 427 
ccé d 106 
ccé l 39 
cd\s a 14 
cd\s d 11 
cd, \s 10 
cdc \s 21 
cdo n 53 
cdo t 48 
cdu \s 10 
ce\s " 11 
ce\s ( 335 
ce\s * 18 
ce\s , 11 
ce\s - 43 
ce\s . 78 
ce\s 1 88 
ce\s 2 71 
ce\s 3 18 
ce\s 5 12 
ce\s : 179 
ce\s ; 41 
ce\s a 910 
ce\s b 220 
ce\s c 694 
ce\s d 3686 
ce\s e 1094 
ce\s f 408 
ce\s g 191 
ce\s h 104 
ce\s i 208 
ce\s j 188 
ce\s k 18 
ce\s l 577 
ce\s m 489 
ce\s n 380 
ce\s o 186 
ce\s p 910 
ce\s q 1160 
ce\s r 312 
ce\s s 926 
ce\s t 424 
ce\s u 110 
ce\s v 158 
ce\s w 47 
ce\s y 16 
ce\s | 14 
ce\s « 35 
ce\s » 59 
ce\s à 864 
ce\s é 109 
ce" \s 13 
ce) \s 145 
ce) , 47 
ce) . 39 
ce, \s 1285 
ce- a 32 
ce- c 44 
ce- f 37 
ce- p 96 
ce- r 19 
ce- t 12 
ce- é 16 
ce. \n 136 
ce. \s 710 
ce. . 12 
ce. c 10 
ce: \s 20 
ce; \s 10 
cea \s 16 
cea e 57 
cea n 22 
cea u 180 
cec i 102 
ced e 25 
cee d 12 
ceg e 15 
cei n 92 
cel \s 80 
cel a 306 
cel e 52 
cel i 68 
cel l 1097 
cel o 83 
cel t 66 
cel u 589 
cem \s 19 
cem a 12 
cem b 554 
cem e 355 
cem m 51 
cen a 39 
cen c 168 
cen d 311 
cen n 68 
cen s 231 
cen t 2108 
cen z 10 
cep e 419 
cep h 20 
cep s 18 
cep t 838 
cer \s 480 
cer ) 10 
cer , 25 
cer . 27 
cer a 31 
cer b 15 
cer c 117 
cer d 14 
cer e 16 
cer f 29 
cer i 48 
cer n 308 
cer o 16 
cer r 10 
cer s 25 
cer t 1263 
cer v 65 
ces \n 16 
ces \s 5222 
ces ) 48 
ces , 238 
ces - 22 
ces . 142 
ces a 19 
ces c 49 
ces s 1031 
ces t 66 
cet \s 477 
cet e 14 
cet o 25 
cet t 2504 
ceu r 65 
ceu t 20 
ceu x 328 
cev a 44 
cev e 16 
cev o 69 
cew a 43 
cey \s 18 
cf, \s 18 
cf. \s 27 
cfo r 18 
cgi l 11 
cgr a 10 
ch\s ( 94 
ch\s - 12 
ch\s 1 43 
ch\s 2 32 
ch\s 3 11 
ch\s 6 21 
ch\s 9 21 
ch\s : 36 
ch\s a 99 
ch\s b 23 
ch\s c 57 
ch\s d 115 
ch\s e 150 
ch\s f 26 
ch\s g 12 
ch\s h 33 
ch\s i 26 
ch\s k 15 
ch\s l 55 
ch\s m 34 
ch\s n 46 
ch\s o 30 
ch\s p 67 
ch\s q 14 
ch\s r 35 
ch\s s 66 
ch\s t 20 
ch\s u 21 
ch\s v 21 
ch\s w 14 
ch\s à 21 
ch) \s 20 
ch, \s 229 
ch- 4 16 
ch. \n 18 
ch. \s 107 
cha \s 119 
cha , 13 
cha b 62 
cha c 172 
cha d 28 
cha e 270 
cha f 41 
cha g 88 
cha i 237 
cha k 22 
cha l 307 
cha m 1847 
cha n 2082 
cha o 34 
cha p 547 
cha q 396 
cha r 2132 
cha s 313 
cha t 190 
cha u 410 
cha v 34 
cha y 11 
cha ë 11 
cha î 188 
cha ï 16 
chd e 12 
che \s 2345 
che ) 45 
che , 292 
che - 78 
che . 158 
che a 12 
che b 24 
che c 128 
che d 13 
che e 24 
che f 554 
che g 12 
che i 32 
che k 10 
che l 819 
che m 436 
che n 306 
che o 10 
che r 1450 
che s 1158 
che t 331 
che u 175 
che v 631 
che w 23 
che y 10 
che z 530 
chi \s 210 
chi , 31 
chi . 11 
chi a 144 
chi b 22 
chi c 198 
chi d 65 
chi e 413 
chi f 107 
chi g 60 
chi i 18 
chi k 27 
chi l 258 
chi m 208 
chi n 705 
chi o 58 
chi p 95 
chi q 44 
chi r 180 
chi s 232 
chi t 371 
chi v 120 
chi y 10 
chi z 13 
chk e 10 
chl \s 15 
chl a 18 
chl e 30 
chl i 17 
chl o 77 
chm a 27 
chm e 13 
chm i 62 
chm o 15 
chn e 59 
chn i 468 
chn o 180 
cho \s 53 
cho a 26 
cho b 12 
cho c 72 
cho e 18 
cho i 399 
cho l 196 
cho m 11 
cho n 104 
cho o 80 
cho p 40 
cho q 13 
cho r 89 
cho s 205 
cho t 89 
cho u 169 
cho v 20 
cho w 21 
chr a 14 
chr e 21 
chr i 660 
chr o 313 
chr y 29 
chr é 207 
chs \s 162 
chs , 16 
chs t 16 
cht \s 71 
cht , 26 
cht c 24 
cht e 56 
cht o 34 
cht r 28 
chu \s 35 
chu a 15 
chu c 32 
chu l 32 
chu m 31 
chu n 38 
chu p 11 
chu r 88 
chu s 58 
chu t 148 
chw a 42 
chw e 33 
chw i 14 
chy \s 51 
chy , 15 
chy . 10 
chy m 10 
chy p 24 
châ s 28 
châ t 732 
chè l 24 
chè q 56 
chè r 47 
chè t 34 
chè v 56 
ché \s 431 
ché , 47 
ché . 34 
ché a 14 
ché c 21 
ché e 162 
ché m 55 
ché n 14 
ché o 122 
ché r 41 
ché s 128 
ché t 18 
chê n 32 
chô m 14 
chö n 20 
chœ u 106 
ci\s ( 15 
ci\s : 18 
ci\s a 60 
ci\s c 32 
ci\s d 87 
ci\s e 103 
ci\s f 18 
ci\s i 14 
ci\s l 88 
ci\s m 17 
ci\s n 39 
ci\s o 16 
ci\s p 80 
ci\s q 15 
ci\s r 26 
ci\s s 73 
ci\s u 17 
ci\s v 16 
ci\s é 27 
ci) \s 12 
ci, \s 106 
ci- a 10 
ci- d 58 
ci. \s 40 
cia \s 126 
cia , 19 
cia b 14 
cia i 86 
cia l 1232 
cia n 89 
cia r 10 
cia t 546 
cia u 133 
cib l 52 
cic a 22 
cic e 63 
cic u 14 
cic é 10 
cid a 64 
cid e 784 
cid i 23 
cid o 12 
cid è 14 
cid é 80 
cie \s 252 
cie , 21 
cie . 16 
cie l 1001 
cie m 26 
cie n 2416 
cie r 619 
cie s 32 
cie t 58 
cie u 103 
cif i 287 
cig a 15 
cil \s 21 
cil e 400 
cil i 137 
cil l 49 
cim a 16 
cim e 127 
cin \s 123 
cin , 17 
cin a 41 
cin c 43 
cin d 15 
cin e 227 
cin g 75 
cin i 28 
cin n 34 
cin o 23 
cin q 457 
cin s 54 
cin t 46 
cin é 350 
cio \s 88 
cio , 13 
cio - 12 
cio l 70 
cio n 68 
cio u 12 
cip a 1426 
cip e 460 
cip i 78 
cip l 129 
cip r 21 
cip é 70 
cir c 514 
cir e 20 
cir o 12 
cir q 26 
cis \s 137 
cis , 11 
cis . 10 
cis a 28 
cis c 82 
cis e 79 
cis i 199 
cis m 74 
cis s 65 
cis t 47 
cis é 43 
cit \s 52 
cit a 215 
cit e 198 
cit i 25 
cit o 93 
cit r 40 
cit s 30 
cit t 10 
cit u 10 
cit y 165 
cit é 674 
ciu m 21 
ciu s 31 
civ i 355 
ciè r 138 
cié \s 124 
cié e 63 
cié s 52 
cié t 683 
ció n 26 
ck\s ( 53 
ck\s 1 31 
ck\s 2 12 
ck\s : 22 
ck\s a 72 
ck\s b 65 
ck\s c 64 
ck\s d 84 
ck\s e 108 
ck\s f 39 
ck\s g 22 
ck\s h 59 
ck\s i 21 
ck\s j 30 
ck\s k 25 
ck\s l 52 
ck\s m 81 
ck\s n 29 
ck\s o 49 
ck\s p 62 
ck\s r 59 
ck\s s 79 
ck\s t 46 
ck\s v 16 
ck\s w 30 
ck\s » 13 
ck) \s 31 
ck, \s 152 
ck. \n 13 
ck. \s 53 
cka e 10 
cka g 26 
cka r 10 
ckd o 12 
cke \s 27 
cke l 27 
cke n 51 
cke r 130 
cke t 129 
cke y 242 
ckh a 31 
ckh o 33 
cki \s 20 
cki e 62 
cki n 34 
ckl a 16 
ckl e 63 
ckm a 13 
ckn e 17 
ckn u 12 
cko \s 13 
cks \s 150 
cks , 15 
cks o 71 
cky \s 83 
cká \s 11 
cl\s 3 11 
cla b 14 
cla d 11 
cla g 11 
cla i 251 
cla m 161 
cla n 95 
cla r 488 
cla s 954 
cla t 107 
cla u 373 
cla v 214 
cla y 20 
cle \s 825 
cle ) 31 
cle , 123 
cle . 92 
cle a 37 
cle f 22 
cle m 27 
cle n 63 
cle o 15 
cle r 140 
cle s 745 
cle t 15 
cle v 30 
cli c 17 
cli e 83 
cli f 34 
cli m 118 
cli n 231 
cli p 82 
cli q 16 
cli s 127 
cli t 14 
cli v 25 
clo - 14 
clo c 130 
clo f 10 
clo i 11 
clo n 55 
clo p 80 
clo s 84 
clo t 24 
clo u 51 
clo î 14 
clu \s 26 
clu a 46 
clu b 783 
clu e 25 
clu n 18 
clu r 23 
clu s 280 
clu t 50 
clé \s 33 
clé a 75 
clé e 23 
clé m 60 
clé o 25 
clé r 13 
clé s 80 
clô t 24 
cm\s d 12 
cm\s e 10 
cm\s p 11 
cm) \s 10 
cm, \s 18 
cm3 \s 22 
cmi l 22 
cne i 10 
cnr s 24 
co\s ( 34 
co\s 1 14 
co\s a 33 
co\s b 29 
co\s c 40 
co\s d 60 
co\s e 49 
co\s f 16 
co\s g 18 
co\s l 23 
co\s m 29 
co\s n 14 
co\s p 33 
co\s r 24 
co\s s 32 
co\s t 10 
co\s v 10 
co, \s 100 
co- a 36 
co- b 11 
co- c 10 
co- d 11 
co- f 13 
co- i 11 
co- p 25 
co- r 10 
co- s 19 
co- é 16 
co. \s 45 
co. , 17 
coa c 17 
coa d 13 
coa l 41 
coa s 19 
coa t 14 
cob \s 27 
cob , 12 
cob a 13 
cob i 19 
cob s 14 
coc a 22 
coc c 23 
coc e 23 
coc h 79 
coc k 43 
coc o 37 
cod a 14 
cod e 264 
cod i 34 
cod é 12 
coe \s 11 
coe f 39 
coe u 37 
cof f 31 
cog e 10 
cog n 45 
cog r 85 
coh a 18 
coh e 29 
coh n 13 
coh o 11 
coh é 35 
coi f 33 
coi n 57 
coi r 10 
coi s 113 
col \s 39 
col a 420 
col b 24 
col d 32 
col e 833 
col i 140 
col l 1478 
col m 53 
col n 30 
col o 950 
col s 26 
col t 63 
col u 56 
col è 33 
col é 21 
com \s 140 
com , 17 
com . 20 
com / 21 
com a 30 
com b 618 
com e 71 
com i 276 
com m 7294 
com o 99 
com p 4456 
com t 684 
com u 19 
com è 19 
com é 158 
con \s 114 
con , 21 
con a 24 
con c 1447 
con d 1563 
con e 26 
con f 1082 
con g 299 
con i 89 
con j 100 
con n 1943 
con o 647 
con q 212 
con r 32 
con s 4970 
con t 4214 
con v 526 
con w 12 
con ç 109 
coo k 33 
coo l 71 
coo n 15 
coo p 100 
coo r 83 
cop \s 10 
cop a 75 
cop e 83 
cop h 91 
cop i 95 
cop p 25 
cop r 12 
cop t 38 
cop y 11 
coq \s 19 
coq u 69 
cor \s 31 
cor a 150 
cor b 58 
cor c 23 
cor d 757 
cor e 839 
cor i 78 
cor k 22 
cor m 22 
cor n 165 
cor o 32 
cor p 470 
cor r 496 
cor s 154 
cor t 92 
cor v 25 
cor é 132 
cos \s 53 
cos a 15 
cos e 19 
cos i 11 
cos l 19 
cos m 69 
cos o 21 
cos s 157 
cos t 175 
cos y 16 
cot \s 20 
cot e 55 
cot i 27 
cot o 34 
cot s 14 
cot t 199 
cot y 11 
cou \s 80 
cou , 21 
cou . 18 
cou b 10 
cou c 129 
cou d 26 
cou g 15 
cou l 551 
cou m 14 
cou n 79 
cou p 1376 
cou r 2690 
cou s 126 
cou t 159 
cou v 739 
cov a 13 
cov e 51 
cov i 23 
coé d 11 
coé q 30 
coï n 20 
coû t 88 
cpi e 25 
cq, \s 18 
cqu a 20 
cqu e 617 
cqu i 180 
cqu é 27 
cra \s 29 
cra b 24 
cra c 37 
cra f 23 
cra i 84 
cra m 22 
cra n 118 
cra p 14 
cra s 78 
cra t 351 
cra v 15 
cra w 14 
cra y 16 
cra z 22 
cre \s 154 
cre , 19 
cre . 12 
cre a 51 
cre d 44 
cre e 33 
cre i 13 
cre m 17 
cre r 40 
cre s 62 
cre t 279 
cre u 110 
cre v 12 
cri \s 19 
cri a 11 
cri b 16 
cri c 26 
cri e 18 
cri f 76 
cri m 184 
cri n 13 
cri p 502 
cri r 129 
cri s 273 
cri t 1304 
cri v 324 
cro \s 17 
cro - 19 
cro a 69 
cro b 25 
cro c 141 
cro f 16 
cro i 575 
cro k 42 
cro l 16 
cro m 28 
cro n 45 
cro p 49 
cro q 15 
cro r 16 
cro s 172 
cro t 24 
cro u 42 
cro w 22 
cro y 85 
cro î 28 
cru \s 18 
cru c 28 
cru e 48 
cru i 15 
cru p 12 
cru s 37 
cru t 102 
cru z 33 
cry o 13 
cry p 40 
cry s 14 
crâ n 18 
crè t 84 
cré \s 101 
cré a 576 
cré d 140 
cré e 323 
cré m 20 
cré o 13 
cré p 20 
cré s 40 
cré t 242 
cré é 424 
crê t 26 
cs\s ( 27 
cs\s a 44 
cs\s c 29 
cs\s d 124 
cs\s e 101 
cs\s i 11 
cs\s l 10 
cs\s n 16 
cs\s o 17 
cs\s p 36 
cs\s q 10 
cs\s r 12 
cs\s s 37 
cs\s t 11 
cs\s à 12 
cs) \s 13 
cs, \s 92 
cs. \s 53 
cs4 \s 23 
csk a 18 
cst \s 20 
ct\s ( 17 
ct\s a 60 
ct\s c 10 
ct\s d 249 
ct\s e 32 
ct\s f 17 
ct\s i 10 
ct\s l 11 
ct\s m 17 
ct\s n 10 
ct\s p 22 
ct\s s 19 
ct\s é 11 
ct) \s 11 
ct, \s 40 
ct. \s 32 
cta \s 26 
cta b 12 
cta c 96 
cta i 19 
cta n 89 
cta r 49 
cta t 122 
cta v 30 
cte \s 345 
cte , 42 
cte . 26 
cte d 13 
cte m 181 
cte n 14 
cte r 81 
cte s 247 
cte u 1503 
cti b 12 
cti c 45 
cti d 10 
cti f 492 
cti l 23 
cti m 127 
cti n 38 
cti o 5141 
cti q 114 
cti v 920 
cto b 662 
cto g 10 
cto i 403 
cto l 10 
cto m 10 
cto n 41 
cto r 534 
cto s 12 
cto u 13 
ctr a 20 
ctr e 25 
ctr i 502 
ctr o 247 
cts \s 143 
cts , 18 
cts . 12 
ctu a 138 
ctu e 720 
ctu r 770 
ctu s 40 
ctu é 127 
cty l 21 
ctè r 164 
cté \s 72 
cté e 71 
cté r 278 
cté s 28 
cu\s a 10 
cu\s q 10 
cu\s à 10 
cu, \s 19 
cua t 20 
cub a 66 
cub e 33 
cub i 18 
cub s 19 
cue \s 17 
cue i 353 
cue n 11 
cue r 17 
cue s 13 
cug n 14 
cui r 44 
cui s 117 
cui t 173 
cui v 29 
cul \s 49 
cul a 319 
cul e 421 
cul i 625 
cul l 29 
cul m 53 
cul o 19 
cul p 156 
cul s 12 
cul t 1145 
cul u 17 
cul é 52 
cum \s 37 
cum a 18 
cum b 16 
cum e 292 
cum u 52 
cum é 10 
cun \s 247 
cun e 238 
cup \s 37 
cup a 172 
cup e 153 
cup è 22 
cup é 148 
cur a 27 
cur e 118 
cur i 361 
cur r 171 
cur s 52 
cur t 36 
cur v 15 
cur y 13 
cur é 49 
cus \s 132 
cus , 15 
cus a 55 
cus e 59 
cus s 91 
cus t 15 
cus é 57 
cut \s 27 
cut a 38 
cut e 81 
cut i 203 
cut t 13 
cut é 62 
cvv \s 12 
cvv n 30 
cy\s ( 20 
cy\s a 17 
cy\s c 10 
cy\s e 15 
cy\s m 13 
cy\s s 18 
cy, \s 47 
cy- l 11 
cy. \s 18 
cyb e 28 
cyc l 337 
cyg n 17 
cyl i 48 
cyn t 14 
cyp r 19 
cyr a 20 
cyr i 47 
cyt a 11 
cyt e 22 
cyt o 25 
cyx \s 13 
czi \s 17 
câb l 33 
cèd e 168 
cèd r 14 
cèl e 12 
cèn e 406 
cèr e 37 
cès \s 539 
cès , 52 
cès . 47 
cès e 71 
cé\s a 23 
cé\s c 13 
cé\s d 88 
cé\s e 56 
cé\s l 64 
cé\s p 127 
cé\s q 17 
cé\s s 59 
cé\s u 14 
cé\s à 57 
cé, \s 28 
cé. \s 12 
céa n 124 
céc i 21 
céd a 65 
céd e 335 
céd o 46 
céd r 17 
céd u 53 
céd é 273 
cée \s 316 
cée , 32 
cée . 17 
cée n 17 
cée s 152 
cél e 34 
cél i 29 
cél è 240 
cél é 106 
cém e 12 
cém i 12 
cén a 405 
cép h 17 
cér a 51 
cér o 15 
cér é 127 
cés \s 118 
cés . 15 
cés a 85 
cêt r 49 
cía \s 17 
côm e 15 
côn e 18 
côt e 254 
côt i 28 
côt o 12 
côt é 371 
cœu r 179 
c’e s 224 
c’é t 15 
d\s& \s 20 
d\s( 1 115 
d\s( 2 33 
d\s( a 28 
d\s( b 11 
d\s( c 36 
d\s( d 22 
d\s( e 18 
d\s( f 15 
d\s( g 12 
d\s( h 10 
d\s( l 17 
d\s( m 14 
d\s( n 20 
d\s( o 12 
d\s( p 29 
d\s( r 10 
d\s( s 33 
d\s( t 23 
d\s( v 14 
d\s( é 12 
d\s* \s 11 
d\s, \s 11 
d\s- \s 80 
d\s. \n 10 
d\s. \s 47 
d\s1 \s 28 
d\s1 8 10 
d\s1 9 114 
d\s2 \s 24 
d\s2 0 61 
d\s3 \s 24 
d\s3 / 13 
d\s4 \s 16 
d\s6 \s 13 
d\s: \s 203 
d\s; \s 30 
d\s= \s 11 
d\sa \s 75 
d\sa b 17 
d\sa c 16 
d\sa d 21 
d\sa f 11 
d\sa g 23 
d\sa i 24 
d\sa l 101 
d\sa m 32 
d\sa n 81 
d\sa p 25 
d\sa r 54 
d\sa s 33 
d\sa t 13 
d\sa u 120 
d\sa v 86 
d\sb a 107 
d\sb e 76 
d\sb i 37 
d\sb l 47 
d\sb o 92 
d\sb p 11 
d\sb r 73 
d\sb u 44 
d\sb y 23 
d\sc a 118 
d\sc e 53 
d\sc h 130 
d\sc i 19 
d\sc l 33 
d\sc o 245 
d\sc r 25 
d\sc u 20 
d\sd ' 114 
d\sd a 154 
d\sd e 1082 
d\sd i 57 
d\sd o 56 
d\sd r 20 
d\sd u 312 
d\sd é 46 
d\sd ’ 23 
d\se \s 12 
d\se . 12 
d\se a 16 
d\se d 16 
d\se l 43 
d\se m 13 
d\se n 244 
d\se s 179 
d\se t 379 
d\se x 17 
d\sf a 33 
d\sf e 24 
d\sf i 46 
d\sf l 21 
d\sf o 67 
d\sf r 63 
d\sf u 28 
